stratum,comparison,candidate,baseline,metric,preferred_direction,complete_pair_count,candidate_mean,baseline_mean,mean_delta_candidate_minus_baseline,median_delta_candidate_minus_baseline,std_delta,mean_paired_percent_change,favorable_count,unfavorable_count,tie_count
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,acceleration_max_mps2,lower,12,1.577474652742462,1.6911938652422807,-0.11371921249981858,-0.15445978335299904,0.15051858810659324,-5.924165216802064,10,2,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,acceleration_p95_mps2,lower,12,1.074260280432272,1.092766139335349,-0.018505858903076766,-0.021811001338158054,0.025228143642705068,-1.5862328425835739,8,4,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,attitude_p95_rad,lower,12,0.01718796675940777,0.05446921396934789,-0.037281247209940124,-0.038110040127810385,0.009299131812046203,-67.51172243046605,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,flight_controller_sensitive_energy_j,lower,12,696252.9557486435,722019.9036797517,-25766.94793110824,-24963.277032828308,2821.569266281186,-3.60819250372931,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,flight_time_s,lower,12,558.2333333329448,579.7842071921988,-21.550873859254008,-21.282810514157603,2.567779235928464,-3.751482130506226,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,jerk_max_mps3,lower,12,4.02710076672322,2.186695679963709,1.840405086759511,1.392876422213834,1.2511467776866074,86.87231357978025,0,12,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,jerk_p95_mps3,lower,12,0.6196080342929079,0.8676210048106523,-0.24801297051774446,-0.27271676653377863,0.10454607571662765,-27.85732047197079,11,1,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,minimum_per_rotor_margin_n,higher,12,8.824568325493303,11.82682689119385,-3.0022585657005476,-2.714797514335343,1.8464265833031606,-25.564114644252882,0,12,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,position_max_m,lower,12,0.28942166992500096,0.6303527227237634,-0.34093105279876246,-0.3504540839292295,0.07465615049054265,-54.542194791491156,12,0,0
controller_comparison,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030_MINUS_M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,position_p95_m,lower,12,0.1827664436588045,0.3901509658202027,-0.2073845221613982,-0.20845173219764893,0.03613799660590594,-53.53830004435621,12,0,0
