stratum,mission_id,planner_id,condition,method_internal_id,runtime_method_id,public_method_name,status,task_complete,all_threshold_checks_pass,failure_identifier,failure_message,service_corrected_mission_time_s,service_corrected_modeled_energy_j,flight_time_s,service_time_s,flight_controller_sensitive_energy_j,service_energy_j,position_rms_m,position_p95_m,position_max_m,vertical_p95_error_m,attitude_p95_rad,acceleration_p95_mps2,acceleration_max_mps2,jerk_p95_mps3,jerk_max_mps3,robust_compensation_p95_mps2,rotor_command_total_variation_n,minimum_per_rotor_margin_n,solver_deadline_miss_count
controller_comparison,MU_CAMBRIDGE_MA_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,C0_CASCADED_PID,C0_CASCADED_PID,Cascaded PID Control,VALID_CASE_COMPLETE,1,1,,,751.2604917699716,921027.4395099729,639.2924917699717,111.96799999999999,815686.0264517819,105341.41305819107,0.4279675326085098,0.5506184842930039,0.6951807736671914,0.4250619682048882,0.030752084852022278,1.0485182321204165,1.4548938276549466,0.6061893807500854,2.6600445225555838,0.0,691.8518912817949,11.877366914620254,0.0
controller_comparison,MU_CAMBRIDGE_MA_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,GR0_GP_ROBUST_SE3,GP Enhanced Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,751.2604917699716,921646.9255661975,639.2924917699717,111.96799999999999,816305.5125080064,105341.41305819107,0.2880324979355554,0.4323849688337285,0.6934569249413534,0.1509476898861717,0.05691641573368041,1.107024528358414,1.6369331469959296,0.936338027969291,2.935568189870788,0.3953452591292597,1624.9868647213925,11.65424800827791,0.0
controller_comparison,MU_CAMBRIDGE_MA_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M0_NOMINAL_GEOMETRIC_TRACKING,N0_NOMINAL_SE3,Nominal Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,751.2604917699716,920957.1462315886,639.2924917699717,111.96799999999999,815615.7331733975,105341.41305819107,0.7217605471334161,0.9085518768965064,1.1170768855951019,0.5953526349690197,0.037396614082771916,1.076920340038078,1.4967520697368295,0.6010159502060017,2.6916319545017116,0.0,593.5705779198742,11.860112333832454,0.0
controller_comparison,MU_CAMBRIDGE_MA_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M1_ROBUST_GEOMETRIC_TRACKING,R0_ROBUST_SE3,Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,751.2604917699716,921649.6166667686,639.2924917699717,111.96799999999999,816308.2036085775,105341.41305819107,0.2925397674868448,0.4283393956228406,0.6668033870436846,0.15728980498676215,0.057199327855931376,1.1110605107202116,1.6584117374827445,0.9607288933176709,2.936680501776224,0.36502605738790417,1567.9288508543762,11.638388782441957,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_DIST_FIXED,STANDARD_DISTURBANCE,M5_ENMPC_ROBUST_TRACKING_030,B1_ENMPC_TOTAL_ROBUST_TUBE_NO_GP,eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,0,,,722.1679999995899,889713.2352011472,610.19999999959,111.968,783116.7438188985,106596.49138224864,0.1299353881146075,0.21377815209152987,0.35766340532308977,0.01572256498171498,0.010276657450235848,1.295826614347381,1.6855049981647208,0.7332096892148199,4.330634712046842,0.3977954288711112,2902.686514252174,7.5792769311664046,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_DIST_FIXED,STANDARD_DISTURBANCE,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,0,,,737.8579999995757,909089.2269692628,625.8899999995757,111.968,802492.7355870141,106596.49138224864,0.08390302482653064,0.15963727883619674,0.34444032064096736,0.0352660725695042,0.010875525437395719,1.2597552373968979,1.6569630657754129,0.7607780904670164,5.376329784087543,0.3718895113317886,4301.228988491993,9.166218615856732,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_DIST_FIXED,STANDARD_DISTURBANCE,C0_CASCADED_PID,C0_CASCADED_PID,Cascaded PID Control,VALID_CASE_COMPLETE,1,1,,,755.283454868684,931086.7896297984,643.315454868684,111.96799999999993,824490.2982475497,106596.49138224864,0.39214490771946847,0.5096231840184254,0.6701186458919376,0.3858443326126526,0.03467158714549986,1.2557100296983608,1.7295433783913226,0.6555450021568904,1.7861390571554747,0.0,532.3799103262506,11.982256812074919,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_DIST_FIXED,STANDARD_DISTURBANCE,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,GR0_GP_ROBUST_SE3,GP Enhanced Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,755.283454868684,931452.4448120504,643.315454868684,111.96799999999993,824855.9534298019,106596.49138224864,0.23212378848929807,0.39759108580286157,0.7080809854876368,0.1295971444751931,0.06027915193391794,1.3160495549870015,1.9457368547133493,0.9921644732686273,2.0420628308361333,0.3698061182400339,1323.5555136243092,11.822985597543614,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_DIST_FIXED,STANDARD_DISTURBANCE,M0_NOMINAL_GEOMETRIC_TRACKING,N0_NOMINAL_SE3,Nominal Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,755.283454868684,931068.2879793964,643.315454868684,111.96799999999993,824471.7965971478,106596.49138224864,0.6123535848217536,0.8204915019900721,1.09046984924149,0.546548926345519,0.040245435861147386,1.2894086495030075,1.800822380488289,0.6400377718874547,1.7365002799950366,0.0,457.50103808382477,11.995497099864252,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_DIST_FIXED,STANDARD_DISTURBANCE,M1_ROBUST_GEOMETRIC_TRACKING,R0_ROBUST_SE3,Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,755.283454868684,931444.217179736,643.315454868684,111.96799999999993,824847.7257974874,106596.49138224864,0.24146566178923545,0.38132737348670864,0.7108050621589619,0.13949597436799444,0.06062379644421312,1.3116137048029823,1.9756872969432275,0.9955105260230611,2.0593414363980194,0.3286774550648117,1202.7371662550481,11.835076883699049,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M5_ENMPC_ROBUST_TRACKING_030,B1_ENMPC_TOTAL_ROBUST_TUBE_NO_GP,eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,720.5379999995516,847525.8755190508,608.5699999995517,111.968,740129.2495048012,107396.62601424947,0.12070009835917496,0.21223749296603736,0.35705520614992103,0.015270525820058722,0.008294718027015703,1.1612918897170197,1.671794442307954,0.6012682933927597,3.5368058996764553,0.38616465913625064,2249.734061012826,9.863701815130096,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,732.7079999995406,861646.0967496748,620.7399999995406,111.968,754249.4707354252,107396.62601424947,0.08638250544532103,0.1665252754114613,0.30885619388645325,0.043798253162094625,0.009258071433298688,1.1262577934359317,1.533205979503515,0.6141371103045807,3.177506372295117,0.3748912698936149,3562.7991719976853,9.08466255015908,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,C0_CASCADED_PID,C0_CASCADED_PID,Cascaded PID Control,VALID_CASE_COMPLETE,1,1,,,753.1084112331683,885785.2160190148,641.1404112331684,111.968,778388.5900047653,107396.62601424947,0.3693565871406447,0.49557158579152955,0.6408730209237568,0.3821055815401877,0.033385147351473674,1.1219827512157523,1.742549088766896,0.6412277758405158,1.4726162929890978,0.0,505.3992001128975,12.038501420396859,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,GR0_GP_ROBUST_SE3,GP Enhanced Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,753.1084112331683,886113.7667033839,641.1404112331684,111.968,778717.1406891344,107396.62601424947,0.21626293028527915,0.3728916736945526,0.6353953639202775,0.12081644592659124,0.05905709632535998,1.1593837114287229,1.8385933851471763,0.9972311451733322,2.0753757872849024,0.3600673430417628,1252.0438542620568,11.857490597142885,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M0_NOMINAL_GEOMETRIC_TRACKING,N0_NOMINAL_SE3,Nominal Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,753.1084112331683,885604.6025823827,641.1404112331684,111.968,778207.9765681332,107396.62601424947,0.582657859256725,0.7733952466963113,1.0426127220321517,0.5405784021986832,0.03800964917197299,1.1498002785377641,1.817314289007777,0.6353525457980123,1.474139147040896,0.0,432.40440044490185,12.063156009293309,0.0
controller_comparison,MU_MANHATTAN_NY_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M1_ROBUST_GEOMETRIC_TRACKING,R0_ROBUST_SE3,Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,753.1084112331683,886126.1007176371,641.1404112331684,111.968,778729.4747033876,107396.62601424947,0.23001409864798963,0.363609093020282,0.5798605164712921,0.13572930492030366,0.05939996982264686,1.168001018422603,1.877508637960066,0.9925258698450584,1.9566365389700382,0.3156306007199288,1169.044068006791,11.985969894086178,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_DIST_FIXED,STANDARD_DISTURBANCE,M5_ENMPC_ROBUST_TRACKING_030,B1_ENMPC_TOTAL_ROBUST_TUBE_NO_GP,eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,660.2679999996111,794528.8862063347,548.2999999996111,111.968,687503.7414460381,107025.1447602966,0.12329004916714209,0.18353136157169644,0.24404312605031625,0.020445380582915007,0.014435458588126298,1.0794202154573411,1.5726010384606675,0.5416158390099876,3.837136188498354,0.4025375091279846,2508.073548577549,8.3369645745355,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_DIST_FIXED,STANDARD_DISTURBANCE,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,667.1079999996047,803085.4027978649,555.1399999996047,111.968,696060.2580375683,107025.1447602966,0.08570524081209668,0.13396481832004348,0.18574482607937973,0.038736148991590724,0.015659213957980762,1.0252723562669805,1.5892598752756102,0.6208785525460682,3.165848171947883,0.3930408022169485,3981.5939233443196,8.317334558066062,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_DIST_FIXED,STANDARD_DISTURBANCE,C0_CASCADED_PID,C0_CASCADED_PID,Cascaded PID Control,VALID_CASE_COMPLETE,1,1,,,689.958965886621,830061.351679937,577.990965886621,111.96799999999996,723036.2069196404,107025.1447602966,0.33914850492800924,0.4405217019728498,0.5903040264621772,0.34717080222091923,0.030226672524015445,0.9968577225936156,1.621038692483481,0.5880889666655578,2.1930075682724537,0.0,597.4141944232475,12.117425729193979,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_DIST_FIXED,STANDARD_DISTURBANCE,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,GR0_GP_ROBUST_SE3,GP Enhanced Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,689.958965886621,830474.2034844238,577.990965886621,111.96799999999996,723449.0587241272,107025.1447602966,0.2114628133620889,0.36518107273844624,0.6404443690786815,0.11530918360721287,0.05662168295001423,1.0451761288163117,1.74936765731717,0.9074949896870497,2.4344363196569176,0.3619784360852824,1526.6539390835808,11.95229453576263,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_DIST_FIXED,STANDARD_DISTURBANCE,M0_NOMINAL_GEOMETRIC_TRACKING,N0_NOMINAL_SE3,Nominal Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,689.958965886621,830006.3843621288,577.990965886621,111.96799999999996,722981.2396018322,107025.1447602966,0.5266715902979422,0.7101965844806193,0.9839564730135252,0.4950641984278086,0.03667497187075214,1.0205395905759547,1.6783523725871754,0.5817361268538712,2.2235878344206377,0.0,513.4207376756239,12.152814668494049,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_DIST_FIXED,STANDARD_DISTURBANCE,M1_ROBUST_GEOMETRIC_TRACKING,R0_ROBUST_SE3,Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,689.958965886621,830489.1719097655,577.990965886621,111.96799999999996,723464.0271494689,107025.1447602966,0.21943453061470766,0.3574589584129221,0.6401523186431252,0.1285653085692644,0.05753882979796223,1.0483883588661398,1.8056639927349274,0.9371541005554151,2.435047529921245,0.32599381010651673,1432.9673609542215,11.966913303450845,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M5_ENMPC_ROBUST_TRACKING_030,B1_ENMPC_TOTAL_ROBUST_TUBE_NO_GP,eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,676.7879999995963,797064.2839450947,564.8199999995963,111.968,688976.4084188753,108087.87552621937,0.1176075951107924,0.17768064867382813,0.22263475113723494,0.020261547951143655,0.014249884192944763,0.8128081390792902,1.4144715069253408,0.4848310531158917,3.8105229937490357,0.39087366535747514,2279.5364006569266,11.33103889501291,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,685.0879999995883,807469.870194841,573.1199999995883,111.968,699381.9946686216,108087.87552621937,0.07748390174738826,0.11899040652962763,0.17327853173216734,0.041236448487453004,0.015391101859985103,0.7956627047057199,1.3377678639403985,0.5786196317560958,3.59972018429216,0.38938402308751335,3540.2159550196534,11.077726480437999,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,C0_CASCADED_PID,C0_CASCADED_PID,Cascaded PID Control,VALID_CASE_COMPLETE,1,1,,,708.1480057482586,833919.0249963471,596.1800057482586,111.968,725831.1494701278,108087.87552621937,0.3149174620261808,0.4071414166419939,0.46116242852776895,0.34687958968207866,0.023818164132323818,0.7567163613460482,1.1958179965597586,0.48499441872817,2.5915649272400434,0.0,649.7548196065413,12.117425729193855,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,GR0_GP_ROBUST_SE3,GP Enhanced Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,708.1480057482586,834286.5472215846,596.1800057482586,111.968,726198.6716953652,108087.87552621937,0.19007252137339792,0.29698183236433057,0.43327572505358775,0.10655814141527742,0.053257038704666,0.8243204638300385,1.227537699349121,0.8427345244768875,2.9597918308825193,0.3585175591480134,1600.9675438195973,11.9522945335768,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M0_NOMINAL_GEOMETRIC_TRACKING,N0_NOMINAL_SE3,Nominal Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,708.1480057482586,833705.5350859237,596.1800057482586,111.968,725617.6595597044,108087.87552621937,0.4970271544567946,0.656033754096995,0.7149993427245643,0.4925594550795118,0.028909612109177422,0.7709407690963057,1.0880259692849723,0.4746526142416394,2.4151482145337684,0.0,552.0300336751794,12.152814668494049,0.0
controller_comparison,MU_MANHATTAN_NY_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M1_ROBUST_GEOMETRIC_TRACKING,R0_ROBUST_SE3,Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,708.1480057482586,834297.5411353598,596.1800057482586,111.968,726209.6656091404,108087.87552621937,0.19898172088930566,0.31386752984646143,0.4331645604578302,0.1258063220191179,0.055118921281907284,0.8313550934850843,1.2538485984676253,0.8594043287405309,2.9976085064509053,0.3187835483205059,1476.3378057891587,11.966913303450838,0.0
controller_comparison,MU_SEATTLE_WA_01,P_DIST_FIXED,STANDARD_DISTURBANCE,M5_ENMPC_ROBUST_TRACKING_030,B1_ENMPC_TOTAL_ROBUST_TUBE_NO_GP,eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,552.5179999997044,653346.5754845433,440.5499999997045,111.968,545588.8583157411,107757.71716880225,0.124575301855859,0.19264281434724986,0.23819695397634255,0.030383117167811946,0.014201657977113199,1.1971518232951377,1.4487362028350663,0.5150393673282847,2.63532016650112,0.3203327028375853,1814.5910320455914,10.577449546972964,0.0
controller_comparison,MU_SEATTLE_WA_01,P_DIST_FIXED,STANDARD_DISTURBANCE,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,559.607999999698,661886.7816674354,447.63999999969803,111.968,554129.0644986331,107757.71716880225,0.08520259730540276,0.12930932946954393,0.16948571257973372,0.04919078430151025,0.014827751621772982,1.121770694431689,1.4796591215397572,0.5511479852900442,2.1690935001939082,0.3009978607866941,2679.8598205607723,9.678320219772605,0.0
controller_comparison,MU_SEATTLE_WA_01,P_DIST_FIXED,STANDARD_DISTURBANCE,C0_CASCADED_PID,C0_CASCADED_PID,Cascaded PID Control,VALID_CASE_COMPLETE,1,1,,,577.3333729966346,683282.5835233135,465.3653729966345,111.96800000000006,575524.8663545112,107757.71716880225,0.26249715834852055,0.36527428891315633,0.551397208967026,0.25616754831582256,0.027020772748275693,1.1136406732885111,1.4193612612044073,0.5287906859069886,1.2381124553449963,0.0,470.03156547583677,12.157427681721831,0.0
controller_comparison,MU_SEATTLE_WA_01,P_DIST_FIXED,STANDARD_DISTURBANCE,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,GR0_GP_ROBUST_SE3,GP Enhanced Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,577.3333729966346,683477.2627522355,465.3653729966345,111.96800000000006,575719.5455834332,107757.71716880225,0.20601269158885738,0.33286910425299315,0.5549679803661322,0.08079279518886828,0.05266310963100445,1.1375577834150594,1.514627566846523,0.8664310646460366,1.6583128015537643,0.3205795011508442,1210.2235683643034,11.970816454704547,0.0
controller_comparison,MU_SEATTLE_WA_01,P_DIST_FIXED,STANDARD_DISTURBANCE,M0_NOMINAL_GEOMETRIC_TRACKING,N0_NOMINAL_SE3,Nominal Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,577.3333729966346,683258.7093520497,465.3653729966345,111.96800000000006,575500.9921832475,107757.71716880225,0.45855934940069587,0.6279671234103792,0.8654872147132332,0.3708004301701049,0.033485826702208836,1.122110552146216,1.4623087029937325,0.5297523169160336,1.2894014142133021,0.0,404.1419122487797,12.18877459890236,0.0
controller_comparison,MU_SEATTLE_WA_01,P_DIST_FIXED,STANDARD_DISTURBANCE,M1_ROBUST_GEOMETRIC_TRACKING,R0_ROBUST_SE3,Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,577.3333729966346,683496.9858205994,465.3653729966345,111.96800000000006,575739.2686517971,107757.71716880225,0.20405383923938136,0.31155148101176744,0.4469795606764455,0.09704276358327313,0.05583872757504672,1.1485808937986401,1.5738858960576174,0.9264242235367205,1.655864824293335,0.2861257991938655,1162.5381098620778,11.966542491926752,0.0
controller_comparison,MU_SEATTLE_WA_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M5_ENMPC_ROBUST_TRACKING_030,B1_ENMPC_TOTAL_ROBUST_TUBE_NO_GP,eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,548.8479999997078,648658.5353533222,436.8799999997078,111.968,540900.8181845199,107757.71716880225,0.11337560225729822,0.17568197679582473,0.2236701440673844,0.030507601738628765,0.014145677782489506,1.082991596998436,1.4245197855907161,0.4802444575603903,2.3492429879245904,0.3187631775564602,1798.599976720051,11.594881977021426,0.0
controller_comparison,MU_SEATTLE_WA_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,553.7879999997033,654445.7500484717,441.8199999997033,111.968,546688.0328796695,107757.71716880225,0.08611098399395539,0.13505743720936272,0.19804930222833267,0.04457216418751209,0.014887763520907206,1.0606014643276054,1.3759799295180404,0.5399841069343269,2.3783510555898157,0.2998671471445268,2570.771626033286,11.262569858311466,0.0
controller_comparison,MU_SEATTLE_WA_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,C0_CASCADED_PID,C0_CASCADED_PID,Cascaded PID Control,VALID_CASE_COMPLETE,1,1,,,573.4335403604537,678149.2288031868,461.4655403604536,111.96800000000006,570391.5116343845,107757.71716880225,0.25603813507859396,0.35588219471628757,0.4518117066033083,0.2575776078644356,0.02298415615505647,1.0032815380102955,1.4504136040216107,0.5030145337544438,1.5105080224312386,0.0,462.5080396797596,12.142170560231634,0.0
controller_comparison,MU_SEATTLE_WA_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,GR0_GP_ROBUST_SE3,GP Enhanced Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,573.4335403604537,678293.2907113369,461.4655403604536,111.96800000000006,570535.5735425346,107757.71716880225,0.19728663049655876,0.3176372460858457,0.5353168052401223,0.08079837313248817,0.04935526489539562,1.0514070157689686,1.5531682808012306,0.8213027472810924,1.789382511203267,0.31640508217334173,1196.5469958737697,11.956656087184609,0.0
controller_comparison,MU_SEATTLE_WA_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M0_NOMINAL_GEOMETRIC_TRACKING,N0_NOMINAL_SE3,Nominal Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,573.4335403604537,678159.2039761639,461.4655403604536,111.96800000000006,570401.4868073616,107757.71716880225,0.4496739268629423,0.6080345382323866,0.7578349164915836,0.3724770650330065,0.029922052426819848,1.0193353076706029,1.5084742726824616,0.4972386192260474,1.5254217280242992,0.0,398.1016110598621,12.173737473131357,0.0
controller_comparison,MU_SEATTLE_WA_01,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M1_ROBUST_GEOMETRIC_TRACKING,R0_ROBUST_SE3,Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,573.4335403604537,678312.3940204295,461.4655403604536,111.96800000000006,570554.6768516272,107757.71716880225,0.19824895482294969,0.2975610850260307,0.49358878158192754,0.09685436160059702,0.053628260320516236,1.054186909616002,1.6273958617005615,0.8918330077203175,1.7893304458523278,0.2828273391820516,1142.4824285282339,11.953004797979656,0.0
controller_comparison,MU_SEATTLE_WA_02,P_DIST_FIXED,STANDARD_DISTURBANCE,M5_ENMPC_ROBUST_TRACKING_030,B1_ENMPC_TOTAL_ROBUST_TUBE_NO_GP,eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,721.5879999995567,864557.7307911075,609.6199999995567,111.968,756925.3260299934,107632.40476111413,0.1755948829124614,0.2997005056326996,0.46128866111446665,0.020863293430899432,0.02029055952745295,1.2247783942181645,1.7112569497732328,0.6281040090287368,3.4928851833361065,0.3877678145419895,2937.956885892801,8.531344844088448,0.0
controller_comparison,MU_SEATTLE_WA_02,P_DIST_FIXED,STANDARD_DISTURBANCE,M6_GP_ENHANCED_ENMPC_ROBUST_TRACKING_030,B2_ENMPC_GP_MEAN_TOTAL_TUBE,GP Enhanced eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,0,,,729.1879999995534,873842.2440328405,617.2199999995535,111.968,766209.8392717263,107632.40476111413,0.14443929398524588,0.20594752107765418,0.4695109618136482,0.04007483772733522,0.02190515981548231,1.2049017548335577,1.817371717195426,0.7568764793380227,6.439206475791178,0.3550533350750655,4332.196959172315,5.302170951396313,0.0
controller_comparison,MU_SEATTLE_WA_02,P_DIST_FIXED,STANDARD_DISTURBANCE,C0_CASCADED_PID,C0_CASCADED_PID,Cascaded PID Control,VALID_CASE_COMPLETE,1,1,,,754.7362498260645,904338.4304851614,642.7682498260646,111.96799999999998,796706.0257240472,107632.40476111413,0.33268586421753704,0.4741162924654685,0.6754420774959843,0.3446897284670598,0.034118274133689654,1.1516153973659278,1.907650004060303,0.6329114128081401,1.8391924877646018,0.0,631.5661655687052,11.640853750268871,0.0
controller_comparison,MU_SEATTLE_WA_02,P_DIST_FIXED,STANDARD_DISTURBANCE,M3_GP_ENHANCED_ROBUST_GEOMETRIC_TRACKING,GR0_GP_ROBUST_SE3,GP Enhanced Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,754.7362498260645,904667.460503955,642.7682498260646,111.96799999999998,797035.0557428409,107632.40476111413,0.2843878360297934,0.4826952838803336,0.7715527767101987,0.10956348719832398,0.06025930322642218,1.1984652436507948,2.0266038169771394,0.961612280390748,2.243826097826958,0.3573406657199928,1612.4727639420864,11.495817569674752,0.0
controller_comparison,MU_SEATTLE_WA_02,P_DIST_FIXED,STANDARD_DISTURBANCE,M0_NOMINAL_GEOMETRIC_TRACKING,N0_NOMINAL_SE3,Nominal Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,754.7362498260645,904237.8148011444,642.7682498260646,111.96799999999998,796605.4100400303,107632.40476111413,0.6137802054661438,0.8570822156408348,1.051995749380732,0.4940784545865924,0.04326301320837239,1.1862410695084915,2.012667629495252,0.6245679932744087,1.8338296980398123,0.0,540.716437754317,11.678646101037035,0.0
controller_comparison,MU_SEATTLE_WA_02,P_DIST_FIXED,STANDARD_DISTURBANCE,M1_ROBUST_GEOMETRIC_TRACKING,R0_ROBUST_SE3,Robust Geometric Tracking Control,VALID_CASE_COMPLETE,1,1,,,754.7362498260645,904699.0432732855,642.7682498260646,111.96799999999998,797066.6385121713,107632.40476111413,0.2662255246987909,0.4271783358953167,0.6908100817483984,0.12638191167361157,0.061588537721794644,1.1831157805234775,2.0179595387130806,0.9846201582308431,2.0656618094581796,0.3242258938874409,1525.5187028618,11.603335187297471,0.0
controller_comparison,MU_SEATTLE_WA_02,P_ENERGY_WIND_PAYLOAD,STANDARD_DISTURBANCE,M5_ENMPC_ROBUST_TRACKING_030,B1_ENMPC_TOTAL_ROBUST_TUBE_NO_GP,eNMPC with Robust Tracking Control,VALID_CASE_COMPLETE,1,1,,,708.6179999995685,848510.5006017942,596.6499999995685,111.968,740878.0958406801,107632.40476111413,0.19257219849487817,0.34196049708780163,0.4802537873824362,0.02063100496056336,0.020102895550756707,1.1502552131071286,1.7112569497732328,0.5703112336990993,3.4928851833361065,0.3884766684362677,2634.748577798266,8.531344844088448,0.0
